,year,home_team,month,day,attend,day_of_week,opponent,temp,skies,day_night,cap,shirt,fireworks,bobblehead,hum>average,attend_inc,attend_thousands
220,2012,Chicago White Sox,AUG,22,18423,Wednesday,New York Yankees,76,Clear,Night,NO,NO,NO,NO,YES,1450,18
221,2012,Chicago White Sox,AUG,24,17541,Friday,Seattle Mariners,84,Cloudy,Night,NO,NO,YES,NO,,-882,18
222,2012,Chicago White Sox,AUG,25,19293,Saturday,Seattle Mariners,86,Cloudy,Night,NO,NO,YES,NO,YES,1752,19
223,2012,Chicago White Sox,AUG,26,16202,Sunday,Seattle Mariners,73,Rainy,Day,NO,NO,NO,NO,NO,-3091,16
224,2012,Chicago White Sox,SEP,3,15173,Monday,Minnesota Twins,79,Clear,Night,NO,NO,NO,NO,NO,-1029,15
225,2012,Chicago White Sox,SEP,4,10989,Tuesday,Minnesota Twins,76,Cloudy,Night,NO,NO,NO,NO,YES,-4184,11
226,2012,Chicago White Sox,SEP,5,12135,Wednesday,Minnesota Twins,85,Cloudy,Day,NO,NO,NO,NO,YES,1146,12
227,2012,Chicago White Sox,SEP,7,18662,Friday,Kansas City Royals,63,Cloudy,Night,YES,NO,NO,NO,NO,6527,19
228,2012,Chicago White Sox,SEP,8,18359,Saturday,Kansas City Royals,70,Cloudy,Day,NO,NO,NO,NO,YES,-303,18
229,2012,Chicago White Sox,SEP,9,13549,Sunday,Kansas City Royals,65,Cloudy,Day,NO,NO,NO,NO,YES,-4810,14
230,2012,Chicago White Sox,SEP,10,21201,Monday,Detroit Tigers,72,Clear,Night,NO,NO,NO,NO,YES,7652,21
231,2012,Chicago White Sox,SEP,11,18553,Tuesday,Detroit Tigers,77,Cloudy,Night,NO,NO,NO,NO,YES,-2648,19
232,2012,Chicago White Sox,SEP,12,21467,Wednesday,Detroit Tigers,82,Cloudy,Night,NO,NO,NO,NO,YES,2914,21
241,2012,Cleveland Indians,APR,5,30233,Thursday,Toronto Blue Jays,44,Clear,Day,NO,NO,NO,NO,YES,,30
242,2012,Cleveland Indians,APR,7,13189,Saturday,Toronto Blue Jays,48,Clear,Day,NO,NO,NO,NO,,-17044,13
243,2012,Cleveland Indians,APR,8,7363,Sunday,Toronto Blue Jays,51,Cloudy,Day,NO,NO,NO,NO,YES,-5826,7
244,2012,Cleveland Indians,APR,9,6631,Monday,Chicago White Sox,56,Clear,Night,NO,NO,NO,NO,YES,-732,7
245,2012,Cleveland Indians,APR,11,6350,Wednesday,Chicago White Sox,45,Cloudy,Day,NO,NO,NO,NO,YES,-281,6
246,2012,Cleveland Indians,APR,24,6396,Tuesday,Kansas City Royals,6,Clear,Night,NO,NO,NO,NO,,46,6
247,2012,Cleveland Indians,APR,25,7386,Wednesday,Kansas City Royals,55,Cloudy,Night,NO,NO,NO,NO,YES,990,7
248,2012,Cleveland Indians,APR,26,6460,Thursday,Kansas City Royals,58,Cloudy,Day,NO,NO,NO,NO,NO,-926,6
249,2012,Cleveland Indians,APR,27,8818,Friday,Los Angeles Angels,48,Clear,Night,NO,NO,NO,NO,NO,2358,9
250,2012,Cleveland Indians,APR,28,7921,Saturday,Los Angeles Angels,43,Cloudy,Day,NO,NO,NO,NO,YES,-897,8
251,2012,Cleveland Indians,APR,29,10795,Sunday,Los Angeles Angels,52,Cloudy,Day,NO,NO,NO,NO,YES,2874,11
252,2012,Cleveland Indians,MAY,4,11303,Friday,Texas Rangers,66,Cloudy,Night,NO,NO,YES,NO,NO,508,11
253,2012,Cleveland Indians,MAY,5,14915,Saturday,Texas Rangers,58,Clear,Night,NO,YES,NO,NO,YES,3612,15
254,2012,Cleveland Indians,MAY,6,12720,Sunday,Texas Rangers,59,Clear,Day,NO,NO,NO,NO,YES,-2195,13
255,2012,Cleveland Indians,MAY,7,6437,Monday,Chicago White Sox,61,Cloudy,Day,NO,NO,NO,NO,,-6283,6
256,2012,Cleveland Indians,MAY,7,7338,Monday,Chicago White Sox,57,Cloudy,Night,NO,NO,NO,NO,NO,901,7
257,2012,Cleveland Indians,MAY,8,7913,Tuesday,Chicago White Sox,63,Cloudy,Night,NO,NO,NO,NO,NO,575,8
258,2012,Cleveland Indians,MAY,9,7899,Wednesday,Chicago White Sox,56,Cloudy,Night,NO,NO,NO,NO,YES,-14,8
259,2012,Cleveland Indians,MAY,16,8464,Wednesday,Seattle Mariners,59,Clear,Night,NO,NO,NO,NO,YES,565,8
260,2012,Cleveland Indians,MAY,17,9026,Thursday,Seattle Mariners,60,Clear,Day,NO,NO,NO,NO,NO,562,9
261,2012,Cleveland Indians,MAY,18,20565,Friday,Miami Marlins,66,Clear,Night,NO,NO,YES,NO,YES,11539,21
262,2012,Cleveland Indians,MAY,19,20859,Saturday,Miami Marlins,71,Clear,Day,NO,NO,NO,NO,,294,21
263,2012,Cleveland Indians,MAY,20,16568,Sunday,Miami Marlins,74,Cloudy,Day,NO,NO,NO,YES,YES,-4291,17
264,2012,Cleveland Indians,MAY,22,10534,Tuesday,Detroit Tigers,61,Cloudy,Night,NO,NO,NO,NO,YES,-6034,11
265,2012,Cleveland Indians,MAY,23,15400,Wednesday,Detroit Tigers,65,Clear,Night,NO,NO,NO,NO,YES,4866,15
266,2012,Cleveland Indians,MAY,24,16535,Thursday,Detroit Tigers,81,Clear,Day,NO,NO,NO,NO,YES,1135,17
267,2012,Cleveland Indians,MAY,28,17764,Monday,Kansas City Royals,90,Cloudy,Day,NO,YES,NO,NO,YES,1229,18
268,2012,Cleveland Indians,MAY,29,9977,Tuesday,Kansas City Royals,76,Cloudy,Night,NO,NO,NO,NO,YES,-7787,10
269,2012,Cleveland Indians,MAY,30,11978,Wednesday,Kansas City Royals,70,Clear,Day,NO,NO,NO,NO,NO,2001,12
270,2012,Cleveland Indians,JUN,1,13933,Friday,Minnesota Twins,60,Cloudy,Night,NO,NO,YES,NO,YES,1955,14
271,2012,Cleveland Indians,JUN,2,17828,Saturday,Minnesota Twins,71,Cloudy,Night,NO,NO,YES,NO,YES,3895,18
272,2012,Cleveland Indians,JUN,3,14867,Sunday,Minnesota Twins,73,Cloudy,Day,NO,NO,NO,YES,YES,-2961,15
273,2012,Cleveland Indians,JUN,15,22344,Friday,Pittsburgh Pirates,72,Cloudy,Night,NO,NO,YES,NO,YES,7477,22
274,2012,Cleveland Indians,JUN,16,21286,Saturday,Pittsburgh Pirates,78,Cloudy,Day,NO,NO,NO,NO,NO,-1058,21
275,2012,Cleveland Indians,JUN,17,19172,Sunday,Pittsburgh Pirates,78,Cloudy,Day,NO,YES,NO,NO,YES,-2114,19
276,2012,Cleveland Indians,JUN,18,13964,Monday,Cincinnati Reds,74,Cloudy,Night,NO,NO,NO,YES,NO,-5208,14
277,2012,Cleveland Indians,JUN,19,12049,Tuesday,Cincinnati Reds,84,Clear,Night,NO,NO,NO,NO,YES,-1915,12
278,2012,Cleveland Indians,JUN,20,16481,Wednesday,Cincinnati Reds,88,Cloudy,Night,NO,YES,NO,NO,NO,4432,16
279,2012,Cleveland Indians,JUL,2,15131,Monday,Los Angeles Angels,83,Clear,Night,NO,NO,NO,NO,YES,-1350,15
280,2012,Cleveland Indians,JUL,3,20504,Tuesday,Los Angeles Angels,85,Clear,Night,NO,NO,YES,NO,NO,5373,21
281,2012,Cleveland Indians,JUL,4,14685,Wednesday,Los Angeles Angels,92,Cloudy,Day,NO,NO,NO,YES,YES,-5819,15
282,2012,Cleveland Indians,JUL,5,18604,Thursday,Tampa Bay Rays,83,Cloudy,Night,NO,NO,NO,NO,YES,3919,19
283,2012,Cleveland Indians,JUL,6,20114,Friday,Tampa Bay Rays,88,Cloudy,Night,NO,NO,YES,NO,NO,1510,20
284,2012,Cleveland Indians,JUL,7,14461,Saturday,Tampa Bay Rays,90,Clear,Night,NO,NO,NO,NO,YES,-5653,14
285,2012,Cleveland Indians,JUL,8,13414,Sunday,Tampa Bay Rays,79,Cloudy,Day,NO,NO,NO,NO,NO,-1047,13
286,2012,Cleveland Indians,JUL,20,23768,Friday,Baltimore Orioles,71,Cloudy,Night,NO,NO,YES,NO,,10354,24
287,2012,Cleveland Indians,JUL,21,25373,Saturday,Baltimore Orioles,79,Cloudy,Night,NO,NO,YES,NO,NO,1605,25
288,2012,Cleveland Indians,JUL,22,19634,Sunday,Baltimore Orioles,82,Cloudy,Day,NO,YES,NO,NO,NO,-5739,20
289,2012,Cleveland Indians,JUL,23,12785,Monday,Baltimore Orioles,91,Clear,Night,NO,NO,NO,NO,,-6849,13
290,2012,Cleveland Indians,JUL,24,16546,Tuesday,Detroit Tigers,78,Clear,Night,NO,NO,NO,NO,YES,3761,17
291,2012,Cleveland Indians,JUL,25,16820,Wednesday,Detroit Tigers,82,Cloudy,Night,NO,NO,NO,NO,NO,274,17
292,2012,Cleveland Indians,JUL,26,24205,Thursday,Detroit Tigers,73,Cloudy,Night,NO,NO,NO,NO,YES,7385,24
293,2012,Cleveland Indians,AUG,6,13142,Monday,Minnesota Twins,77,Clear,Night,NO,NO,NO,NO,NO,-11063,13
294,2012,Cleveland Indians,AUG,7,10369,Tuesday,Minnesota Twins,81,Clear,Night,NO,NO,NO,NO,YES,-2773,10
295,2012,Cleveland Indians,AUG,8,13164,Wednesday,Minnesota Twins,83,Cloudy,Day,NO,NO,NO,NO,NO,2795,13
296,2012,Cleveland Indians,AUG,9,13747,Thursday,Boston Red Sox,73,Cloudy,Night,NO,NO,NO,NO,NO,583,14
297,2012,Cleveland Indians,AUG,10,19072,Friday,Boston Red Sox,73,Cloudy,Night,NO,NO,YES,NO,NO,5325,19
298,2012,Cleveland Indians,AUG,11,19526,Saturday,Boston Red Sox,68,Cloudy,Night,NO,NO,NO,NO,YES,454,20
299,2012,Cleveland Indians,AUG,12,19242,Sunday,Boston Red Sox,72,Cloudy,Day,NO,NO,NO,YES,NO,-284,19
300,2012,Cleveland Indians,AUG,24,19590,Friday,New York Yankees,79,Clear,Night,NO,NO,YES,NO,YES,348,20
301,2012,Cleveland Indians,AUG,25,24062,Saturday,New York Yankees,82,Cloudy,Night,NO,NO,YES,NO,NO,4472,24
302,2012,Cleveland Indians,AUG,26,18316,Sunday,New York Yankees,83,Clear,Day,NO,NO,NO,NO,YES,-5746,18
303,2012,Cleveland Indians,AUG,27,9113,Monday,Oakland Athletics,75,Cloudy,Night,NO,NO,NO,NO,YES,-9203,9
304,2012,Cleveland Indians,AUG,28,9389,Tuesday,Oakland Athletics,75,Clear,Night,NO,NO,NO,NO,YES,276,9
305,2012,Cleveland Indians,AUG,29,10088,Wednesday,Oakland Athletics,71,Clear,Night,NO,NO,NO,NO,NO,699,10
306,2012,Cleveland Indians,AUG,30,10150,Thursday,Oakland Athletics,73,Clear,Day,NO,NO,NO,NO,YES,62,10
307,2012,Cleveland Indians,AUG,31,11690,Friday,Texas Rangers,81,Cloudy,Night,NO,NO,YES,NO,NO,1540,12
308,2012,Cleveland Indians,SEP,1,12053,Saturday,Texas Rangers,76,Cloudy,Night,NO,NO,YES,NO,NO,363,12
309,2012,Cleveland Indians,SEP,2,13632,Sunday,Texas Rangers,76,Cloudy,Day,NO,NO,NO,NO,YES,1579,14
310,2012,Cleveland Indians,SEP,14,12030,Friday,Detroit Tigers,63,Clear,Night,NO,NO,YES,NO,NO,-1602,12
311,2012,Cleveland Indians,SEP,15,15994,Saturday,Detroit Tigers,68,Clear,Day,NO,NO,NO,NO,NO,3964,16
312,2012,Cleveland Indians,SEP,16,12063,Sunday,Detroit Tigers,72,Clear,Day,NO,NO,NO,NO,YES,-3931,12
313,2012,Cleveland Indians,SEP,18,7239,Tuesday,Minnesota Twins,59,Cloudy,Night,NO,NO,NO,NO,YES,-4824,7
322,2012,Detroit Tigers,APR,5,31519,Thursday,Boston Red Sox,43,Cloudy,Day,NO,NO,NO,NO,NO,,32
323,2012,Detroit Tigers,APR,7,31297,Saturday,Boston Red Sox,62,Clear,Day,NO,NO,NO,NO,YES,-222,31
324,2012,Detroit Tigers,APR,8,21552,Sunday,Boston Red Sox,58,Clear,Day,NO,NO,NO,NO,YES,-9745,22
325,2012,Detroit Tigers,APR,10,15802,Tuesday,Tampa Bay Rays,42,Cloudy,Day,NO,NO,NO,NO,YES,-5750,16
326,2012,Detroit Tigers,APR,11,19726,Wednesday,Tampa Bay Rays,46,Cloudy,Day,NO,NO,NO,NO,YES,3924,20
327,2012,Detroit Tigers,APR,12,21202,Thursday,Tampa Bay Rays,54,Cloudy,Day,NO,NO,NO,NO,NO,1476,21
328,2012,Detroit Tigers,APR,19,21020,Thursday,Texas Rangers,62,Cloudy,Night,NO,NO,NO,NO,YES,-182,21
329,2012,Detroit Tigers,APR,21,28999,Saturday,Texas Rangers,43,Cloudy,Day,NO,NO,NO,NO,NO,7979,29
330,2012,Detroit Tigers,APR,21,24501,Saturday,Texas Rangers,50,Clear,Night,NO,NO,NO,NO,NO,-4498,25
331,2012,Detroit Tigers,APR,22,25378,Sunday,Texas Rangers,48,Cloudy,Day,NO,NO,NO,NO,NO,877,25
332,2012,Detroit Tigers,APR,24,21051,Tuesday,Seattle Mariners,60,Cloudy,Night,NO,NO,NO,NO,NO,-4327,21
333,2012,Detroit Tigers,APR,25,19969,Wednesday,Seattle Mariners,61,Cloudy,Night,NO,NO,NO,NO,NO,-1082,20
334,2012,Detroit Tigers,APR,26,22016,Thursday,Seattle Mariners,58,Cloudy,Day,NO,NO,NO,NO,YES,2047,22
335,2012,Detroit Tigers,MAY,1,21111,Tuesday,Kansas City Royals,55,Cloudy,Night,NO,NO,NO,NO,YES,-905,21
336,2012,Detroit Tigers,MAY,2,23231,Wednesday,Kansas City Royals,71,Cloudy,Day,NO,NO,NO,NO,YES,2120,23
337,2012,Detroit Tigers,MAY,4,23530,Friday,Chicago White Sox,64,Cloudy,Night,NO,NO,NO,NO,NO,299,24
338,2012,Detroit Tigers,MAY,5,29683,Saturday,Chicago White Sox,66,Clear,Day,NO,NO,NO,NO,YES,6153,30
339,2012,Detroit Tigers,MAY,6,27691,Sunday,Chicago White Sox,65,Clear,Day,NO,NO,NO,NO,YES,-1992,28
340,2012,Detroit Tigers,MAY,16,23768,Wednesday,Minnesota Twins,64,Cloudy,Night,NO,NO,NO,NO,NO,-3923,24
341,2012,Detroit Tigers,MAY,17,26488,Thursday,Minnesota Twins,59,Clear,Day,NO,NO,NO,NO,NO,2720,26
342,2012,Detroit Tigers,MAY,18,29163,Friday,Pittsburgh Pirates,73,Clear,Night,NO,NO,YES,NO,YES,2675,29
343,2012,Detroit Tigers,MAY,19,30067,Saturday,Pittsburgh Pirates,83,Clear,Day,NO,NO,NO,YES,NO,904,30
344,2012,Detroit Tigers,MAY,20,27980,Sunday,Pittsburgh Pirates,82,Clear,Day,NO,NO,NO,NO,YES,-2087,28
345,2012,Detroit Tigers,JUN,1,29282,Friday,New York Yankees,56,Cloudy,Night,NO,NO,YES,NO,YES,1302,29
346,2012,Detroit Tigers,JUN,2,31215,Saturday,New York Yankees,71,Cloudy,Night,NO,NO,YES,NO,YES,1933,31
347,2012,Detroit Tigers,JUN,3,29693,Sunday,New York Yankees,77,Clear,Day,NO,NO,NO,NO,YES,-1522,30
348,2012,Detroit Tigers,JUN,5,23281,Tuesday,Cleveland Indians,66,Cloudy,Night,NO,NO,NO,NO,NO,-6412,23
349,2012,Detroit Tigers,JUN,6,21945,Wednesday,Cleveland Indians,77,Cloudy,Night,NO,NO,NO,NO,NO,-1336,22
350,2012,Detroit Tigers,JUN,7,28596,Thursday,Cleveland Indians,79,Cloudy,Day,NO,NO,NO,NO,NO,6651,29
351,2012,Detroit Tigers,JUN,15,29315,Friday,Colorado Rockies,83,Clear,Night,NO,NO,YES,NO,,719,29
352,2012,Detroit Tigers,JUN,16,29260,Saturday,Colorado Rockies,86,Cloudy,Day,NO,NO,NO,NO,YES,-55,29
353,2012,Detroit Tigers,JUN,17,28433,Sunday,Colorado Rockies,79,Cloudy,Day,NO,NO,NO,NO,YES,-827,28
354,2012,Detroit Tigers,JUN,19,25713,Tuesday,St. Louis Cardinals,92,Clear,Night,NO,NO,NO,NO,YES,-2720,26
355,2012,Detroit Tigers,JUN,20,27210,Wednesday,St. Louis Cardinals,92,Clear,Night,NO,NO,NO,NO,YES,1497,27
356,2012,Detroit Tigers,JUN,21,28543,Thursday,St. Louis Cardinals,92,Cloudy,Day,NO,NO,NO,NO,YES,1333,29
357,2012,Detroit Tigers,JUL,2,26184,Monday,Minnesota Twins,88,Cloudy,Night,YES,NO,NO,NO,YES,-2359,26
358,2012,Detroit Tigers,JUL,3,25730,Tuesday,Minnesota Twins,79,Cloudy,Night,NO,NO,NO,NO,NO,-454,26
359,2012,Detroit Tigers,JUL,4,28716,Wednesday,Minnesota Twins,78,Cloudy,Night,YES,NO,NO,NO,YES,2986,29
360,2012,Detroit Tigers,JUL,5,23345,Thursday,Minnesota Twins,79,Cloudy,Day,NO,NO,NO,NO,NO,-5371,23
361,2012,Detroit Tigers,JUL,6,27401,Friday,Kansas City Royals,94,Clear,Night,NO,NO,YES,NO,YES,4056,27
362,2012,Detroit Tigers,JUL,7,27574,Saturday,Kansas City Royals,91,Clear,Day,NO,NO,NO,NO,NO,173,28
363,2012,Detroit Tigers,JUL,8,25685,Sunday,Kansas City Royals,81,Clear,Day,NO,NO,NO,NO,YES,-1889,26
364,2012,Detroit Tigers,JUL,16,25764,Monday,Los Angeles Angels,93,Cloudy,Night,NO,NO,NO,NO,YES,79,26
365,2012,Detroit Tigers,JUL,17,23734,Tuesday,Los Angeles Angels,100,Cloudy,Night,NO,NO,NO,NO,NO,-2030,24
366,2012,Detroit Tigers,JUL,18,26540,Wednesday,Los Angeles Angels,83,Cloudy,Night,NO,NO,NO,NO,NO,2806,27
367,2012,Detroit Tigers,JUL,19,28218,Thursday,Los Angeles Angels,69,Cloudy,Day,NO,NO,NO,NO,YES,1678,28
368,2012,Detroit Tigers,JUL,20,31200,Friday,Chicago White Sox,80,Clear,Night,NO,NO,YES,NO,NO,2982,31
369,2012,Detroit Tigers,JUL,21,30022,Saturday,Chicago White Sox,84,Clear,Day,NO,NO,NO,NO,NO,-1178,30
370,2012,Detroit Tigers,JUL,22,28897,Sunday,Chicago White Sox,84,Cloudy,Day,NO,NO,NO,NO,NO,-1125,29
371,2012,Detroit Tigers,AUG,3,29051,Friday,Cleveland Indians,91,Clear,Night,NO,NO,YES,NO,NO,154,29
372,2012,Detroit Tigers,AUG,4,29921,Saturday,Cleveland Indians,89,Cloudy,Night,NO,NO,YES,NO,YES,870,30
373,2012,Detroit Tigers,AUG,5,26605,Sunday,Cleveland Indians,82,Cloudy,Day,NO,NO,NO,NO,NO,-3316,27
374,2012,Detroit Tigers,AUG,6,28967,Monday,New York Yankees,80,Clear,Night,NO,NO,NO,NO,NO,2362,29
375,2012,Detroit Tigers,AUG,7,27832,Tuesday,New York Yankees,87,Clear,Night,NO,NO,NO,NO,YES,-1135,28
376,2012,Detroit Tigers,AUG,8,29315,Wednesday,New York Yankees,87,Cloudy,Night,NO,NO,NO,NO,NO,1483,29
377,2012,Detroit Tigers,AUG,9,28658,Thursday,New York Yankees,64,Cloudy,Day,NO,NO,NO,NO,YES,-657,29
378,2012,Detroit Tigers,AUG,17,29134,Friday,Baltimore Orioles,76,Cloudy,Night,NO,NO,YES,NO,NO,476,29
379,2012,Detroit Tigers,AUG,18,29492,Saturday,Baltimore Orioles,72,Clear,Night,NO,NO,YES,NO,YES,358,29
380,2012,Detroit Tigers,AUG,19,28358,Sunday,Baltimore Orioles,73,Cloudy,Day,NO,NO,NO,NO,YES,-1134,28
381,2012,Detroit Tigers,AUG,21,27649,Tuesday,Toronto Blue Jays,68,Cloudy,Night,NO,NO,NO,YES,,-709,28
382,2012,Detroit Tigers,AUG,22,26058,Wednesday,Toronto Blue Jays,78,Clear,Night,NO,NO,NO,NO,NO,-1591,26
383,2012,Detroit Tigers,AUG,23,27937,Thursday,Toronto Blue Jays,81,Clear,Day,NO,NO,NO,NO,NO,1879,28
384,2012,Detroit Tigers,AUG,24,27549,Friday,Los Angeles Angels,85,Clear,Night,NO,NO,YES,NO,NO,-388,28
385,2012,Detroit Tigers,AUG,25,29379,Saturday,Los Angeles Angels,88,Clear,Night,NO,NO,YES,NO,YES,1830,29
386,2012,Detroit Tigers,AUG,26,28052,Sunday,Los Angeles Angels,81,Clear,Day,NO,NO,NO,NO,YES,-1327,28
387,2012,Detroit Tigers,AUG,31,25705,Friday,Chicago White Sox,94,Cloudy,Night,NO,NO,YES,NO,NO,-2347,26
388,2012,Detroit Tigers,SEP,1,28041,Saturday,Chicago White Sox,80,Cloudy,Night,NO,NO,YES,NO,NO,2336,28
389,2012,Detroit Tigers,SEP,2,29534,Sunday,Chicago White Sox,78,Cloudy,Night,NO,NO,NO,NO,YES,1493,30
390,2012,Detroit Tigers,SEP,3,24793,Monday,Cleveland Indians,81,Clear,Day,NO,NO,NO,NO,YES,-4741,25
391,2012,Detroit Tigers,SEP,4,19410,Tuesday,Cleveland Indians,79,Cloudy,Night,NO,NO,NO,NO,YES,-5383,19
392,2012,Detroit Tigers,SEP,5,20217,Wednesday,Cleveland Indians,78,Cloudy,Night,NO,NO,NO,NO,NO,807,20
393,2012,Detroit Tigers,SEP,18,21870,Tuesday,Oakland Athletics,56,Cloudy,Night,NO,NO,NO,NO,YES,1653,22
394,2012,Detroit Tigers,SEP,19,20814,Wednesday,Oakland Athletics,64,Cloudy,Night,NO,NO,NO,NO,YES,-1056,21
403,2012,Houston Astros,APR,6,30425,Friday,Colorado Rockies,79,Cloudy,Night,NO,NO,YES,NO,YES,,30
404,2012,Houston Astros,APR,7,16773,Saturday,Colorado Rockies,80,Clear,Night,NO,NO,NO,NO,NO,-13652,17
405,2012,Houston Astros,APR,8,9936,Sunday,Colorado Rockies,72,Dome,Day,NO,NO,NO,NO,YES,-6837,10
406,2012,Houston Astros,APR,9,11966,Monday,Atlanta Braves,79,Cloudy,Night,NO,NO,NO,NO,NO,2030,12
407,2012,Houston Astros,APR,10,15425,Tuesday,Atlanta Braves,78,Cloudy,Night,YES,NO,NO,NO,YES,3459,15
408,2012,Houston Astros,APR,11,12758,Wednesday,Atlanta Braves,81,Cloudy,Night,NO,NO,NO,NO,YES,-2667,13
409,2012,Houston Astros,APR,20,21189,Friday,Los Angeles Dodgers,73,Dome,Night,NO,YES,NO,NO,YES,8431,21
410,2012,Houston Astros,APR,21,17893,Saturday,Los Angeles Dodgers,73,Clear,Night,YES,NO,NO,NO,YES,-3296,18
411,2012,Houston Astros,APR,22,16764,Sunday,Los Angeles Dodgers,75,Clear,Day,NO,NO,NO,NO,YES,-1129,17
412,2012,Houston Astros,APR,30,12275,Monday,New York Mets,80,Cloudy,Night,NO,NO,NO,NO,NO,-4489,12
413,2012,Houston Astros,MAY,1,12571,Tuesday,New York Mets,80,Cloudy,Night,NO,NO,NO,NO,NO,296,13
414,2012,Houston Astros,MAY,2,13609,Wednesday,New York Mets,72,Dome,Day,NO,NO,NO,NO,YES,1038,14
415,2012,Houston Astros,MAY,4,19041,Friday,St. Louis Cardinals,84,Cloudy,Night,NO,NO,YES,NO,NO,5432,19
416,2012,Houston Astros,MAY,5,16543,Saturday,St. Louis Cardinals,87,Cloudy,Night,YES,NO,NO,NO,YES,-2498,17
417,2012,Houston Astros,MAY,6,15602,Sunday,St. Louis Cardinals,72,Dome,Day,NO,NO,NO,NO,YES,-941,16
418,2012,Houston Astros,MAY,7,11572,Monday,Miami Marlins,72,Dome,Night,NO,NO,NO,NO,YES,-4030,12
419,2012,Houston Astros,MAY,8,10361,Tuesday,Miami Marlins,72,Dome,Night,NO,NO,NO,NO,NO,-1211,10
420,2012,Houston Astros,MAY,9,11250,Wednesday,Miami Marlins,81,Cloudy,Night,NO,NO,NO,NO,NO,889,11
421,2012,Houston Astros,MAY,16,10817,Wednesday,Milwaukee Brewers,73,Dome,Night,NO,NO,NO,NO,YES,-433,11
422,2012,Houston Astros,MAY,17,10621,Thursday,Milwaukee Brewers,73,Dome,Night,NO,NO,NO,NO,,-196,11
423,2012,Houston Astros,MAY,18,24300,Friday,Texas Rangers,73,Dome,Night,NO,YES,YES,NO,NO,13679,24
424,2012,Houston Astros,MAY,19,29871,Saturday,Texas Rangers,73,Dome,Night,NO,NO,NO,YES,YES,5571,30
425,2012,Houston Astros,MAY,20,25111,Sunday,Texas Rangers,73,Dome,Day,NO,NO,NO,NO,,-4760,25
426,2012,Houston Astros,MAY,21,11826,Monday,Chicago Cubs,73,Dome,Night,NO,NO,NO,NO,,-13285,12
427,2012,Houston Astros,MAY,22,14064,Tuesday,Chicago Cubs,73,Dome,Night,NO,NO,NO,NO,YES,2238,14
428,2012,Houston Astros,MAY,23,13112,Wednesday,Chicago Cubs,73,Dome,Night,YES,NO,NO,NO,NO,-952,13
429,2012,Houston Astros,JUN,1,15025,Friday,Cincinnati Reds,73,Dome,Night,NO,YES,YES,NO,YES,1913,15
430,2012,Houston Astros,JUN,2,16094,Saturday,Cincinnati Reds,73,Dome,Night,NO,NO,NO,NO,YES,1069,16
431,2012,Houston Astros,JUN,3,13940,Sunday,Cincinnati Reds,73,Dome,Day,NO,NO,NO,NO,YES,-2154,14
432,2012,Houston Astros,JUN,5,13238,Tuesday,St. Louis Cardinals,73,Dome,Night,NO,NO,NO,NO,YES,-702,13
433,2012,Houston Astros,JUN,6,12962,Wednesday,St. Louis Cardinals,73,Dome,Night,NO,NO,NO,NO,YES,-276,13
434,2012,Houston Astros,JUN,7,15585,Thursday,St. Louis Cardinals,73,Dome,Night,NO,NO,NO,NO,YES,2623,16
435,2012,Houston Astros,JUN,18,10805,Monday,Kansas City Royals,73,Dome,Night,NO,NO,NO,NO,YES,-4780,11
436,2012,Houston Astros,JUN,19,12669,Tuesday,Kansas City Royals,73,Dome,Night,NO,NO,NO,NO,,1864,13
437,2012,Houston Astros,JUN,20,21481,Wednesday,Kansas City Royals,73,Dome,Day,YES,NO,NO,NO,YES,8812,21
438,2012,Houston Astros,JUN,22,18852,Friday,Cleveland Indians,73,Dome,Night,NO,NO,YES,YES,NO,-2629,19
439,2012,Houston Astros,JUN,23,23969,Saturday,Cleveland Indians,73,Dome,Day,NO,NO,NO,NO,YES,5117,24
440,2012,Houston Astros,JUN,24,14834,Sunday,Cleveland Indians,73,Dome,Day,NO,NO,NO,NO,YES,-9135,15
441,2012,Houston Astros,JUN,25,10138,Monday,San Diego Padres,73,Dome,Night,NO,NO,NO,NO,YES,-4696,10
442,2012,Houston Astros,JUN,26,10791,Tuesday,San Diego Padres,73,Dome,Night,NO,NO,NO,NO,NO,653,11
443,2012,Houston Astros,JUN,27,10508,Wednesday,San Diego Padres,73,Dome,Night,NO,NO,NO,NO,YES,-283,11
444,2012,Houston Astros,JUN,28,13590,Thursday,San Diego Padres,73,Dome,Night,NO,NO,NO,NO,YES,3082,14
445,2012,Houston Astros,JUL,6,16401,Friday,Milwaukee Brewers,73,Dome,Night,NO,NO,YES,NO,NO,2811,16
446,2012,Houston Astros,JUL,7,16119,Saturday,Milwaukee Brewers,73,Dome,Day,NO,NO,NO,YES,NO,-282,16
447,2012,Houston Astros,JUL,8,11876,Sunday,Milwaukee Brewers,73,Dome,Day,NO,NO,NO,NO,YES,-4243,12
448,2012,Houston Astros,JUL,23,10877,Monday,Cincinnati Reds,73,Dome,Night,NO,NO,NO,NO,NO,-999,11
449,2012,Houston Astros,JUL,24,11136,Tuesday,Cincinnati Reds,73,Dome,Night,NO,NO,NO,NO,YES,259,11
450,2012,Houston Astros,JUL,25,11254,Wednesday,Cincinnati Reds,73,Dome,Night,YES,NO,NO,NO,YES,118,11
451,2012,Houston Astros,JUL,26,13948,Thursday,Pittsburgh Pirates,73,Dome,Night,NO,NO,NO,NO,NO,2694,14
